time,IMP,target,VNINDEX_lag2,PHARMA_lag1
2014-03-28,8.05,0,588.06,14.635833333333332
2014-03-31,8.05,0,590.14,14.485
2014-04-01,8.05,0,594.29,14.422083333333331
2014-04-02,7.72,1,591.57,14.248333333333331
2014-04-03,7.98,0,583.85,14.17625
2014-04-04,7.98,1,581.67,14.429166666666667
2014-04-07,8.05,1,589.44,14.450416666666667
2014-04-08,8.11,0,593.04,14.368333333333334
2014-04-10,8.05,0,600.57,14.288333333333334
2014-04-14,7.85,0,603.25,14.250416666666666
2014-04-15,7.85,0,601.33,14.035833333333334
2014-04-16,7.85,0,596.11,13.93625
2014-04-17,7.85,0,586.09,13.943333333333332
2014-04-18,7.66,0,574.29,13.927083333333334
2014-04-21,7.21,0,580.31,13.733333333333334
2014-04-22,7.14,1,565.33,13.615416666666668
2014-04-23,7.21,1,558.14,13.603333333333332
2014-04-24,7.27,1,569.87,13.601666666666668
2014-04-25,7.47,0,569.36,13.679583333333332
2014-04-28,7.34,1,570.46,13.658333333333331
2014-04-29,7.4,0,578.92,13.564583333333331
2014-05-05,7.4,0,573.1,13.532083333333333
2014-05-06,7.21,0,578.0,13.569583333333334
2014-05-07,7.14,0,564.85,13.484583333333331
2014-05-08,6.69,1,555.11,13.534166666666666
2014-05-09,6.82,0,559.97,13.075833333333334
2014-05-12,6.35,0,527.09,13.15
2014-05-13,6.24,1,542.46,12.673333333333334
2014-05-14,6.56,1,517.05,12.597916666666668
2014-05-15,6.62,1,513.91,12.722916666666668
2014-05-16,6.7,1,529.53,12.749166666666667
2014-05-19,6.83,0,524.05,12.867916666666666
2014-05-20,6.63,1,529.49,13.095416666666669
2014-05-21,6.96,0,533.04,12.990833333333336
2014-05-22,6.9,0,537.52,13.11875
2014-05-23,6.76,1,543.88,13.059166666666668
2014-05-26,6.83,1,541.73,13.077916666666669
2014-05-27,6.96,1,541.49,13.037083333333332
2014-05-28,7.03,0,544.06,13.182916666666666
2014-05-29,7.03,0,552.75,13.224583333333332
2014-05-30,6.96,0,557.34,13.14625
2014-06-02,6.9,0,558.45,13.139166666666666
2014-06-03,6.9,0,562.02,13.116666666666667
2014-06-04,6.9,1,556.8,13.090833333333334
2014-06-05,6.96,1,558.76,12.960416666666667
2014-06-06,7.1,0,553.46,13.092083333333331
2014-06-09,7.1,0,551.1,13.11875
2014-06-10,7.03,0,559.04,13.129583333333334
2014-06-11,7.03,0,565.61,13.189166666666669
2014-06-12,7.03,0,566.89,12.852916666666664
2014-06-13,7.03,0,570.36,12.885416666666666
2014-06-16,7.03,0,573.77,13.005833333333332
2014-06-17,7.03,0,574.48,12.984166666666669
2014-06-18,7.03,0,572.37,12.961666666666666
2014-06-19,6.96,0,572.25,13.02625
2014-06-20,6.96,0,570.03,13.000416666666666
2014-06-23,6.96,1,567.35,12.98875
2014-06-24,7.03,1,560.78,12.975
2014-06-25,7.1,1,565.92,12.925833333333337
2014-06-26,7.16,0,569.74,12.4252
2014-06-27,7.1,1,572.27,12.3984
2014-06-30,7.16,1,576.4,12.4364
2014-07-01,7.29,1,578.82,12.6576
2014-07-02,7.76,0,578.13,13.15
2014-07-03,7.63,0,578.07,13.408
2014-07-04,7.49,0,578.8,13.4448
2014-07-07,7.36,0,585.02,13.349200000000002
2014-07-08,7.36,0,589.35,13.4872
2014-07-09,7.29,0,590.69,13.5408
2014-07-10,7.23,1,591.47,13.2644
2014-07-11,7.29,0,591.6,13.268
2014-07-14,7.29,0,584.88,13.2968
2014-07-15,7.23,1,582.77,13.37
2014-07-16,7.43,0,586.23,13.3764
2014-07-17,7.43,1,589.31,13.382
2014-07-18,7.56,1,589.68,13.3544
2014-07-21,7.76,1,590.37,13.0152
2014-07-22,8.09,0,596.26,13.0132
2014-07-23,7.96,1,601.04,13.1612
2014-07-24,8.49,0,597.98,13.1524
2014-07-25,8.36,0,597.5,13.2788
2014-07-28,8.22,0,602.06,13.2216
2014-07-29,8.22,1,600.14,12.8056
2014-07-30,8.29,1,589.45,12.8356
2014-07-31,8.62,1,592.24,12.7028
2014-08-01,8.89,0,589.33,12.6908
2014-08-04,8.89,0,596.07,12.6608
2014-08-05,8.89,0,593.9,12.772
2014-08-06,8.75,1,599.04,12.8724
2014-08-07,8.89,0,607.73,12.826
2014-08-08,8.75,1,606.7,12.762
2014-08-11,8.89,0,607.62,12.726
2014-08-12,8.82,1,605.43,12.861199999999998
2014-08-13,8.95,1,602.13,12.8296
2014-08-14,9.22,0,601.78,12.8468
2014-08-15,9.15,0,602.76,13.0116
2014-08-18,8.95,0,605.25,12.9576
2014-08-19,8.55,1,604.24,13.0604
2014-08-21,8.89,1,605.08,13.038799999999998
2014-08-22,8.95,0,604.64,13.18
2014-08-25,8.89,0,612.94,13.291199999999998
2014-08-26,8.82,1,620.14,13.2592
2014-08-27,9.23,0,625.88,13.281199999999998
2014-08-28,9.19,0,629.06,13.4772
2014-08-29,9.11,0,628.77,13.5776
2014-09-03,8.91,0,632.03,13.6764
2014-09-04,8.79,0,636.65,13.6864
2014-09-05,8.79,0,640.75,13.5916
2014-09-08,8.69,0,640.22,13.6868
2014-09-09,8.65,1,638.65,13.556
2014-09-10,8.71,0,639.85,13.4052
2014-09-11,8.65,0,626.92,13.394
2014-09-12,8.65,0,628.8,13.538
2014-09-15,8.55,0,628.99,13.531199999999998
2014-09-16,8.53,0,632.5,13.458
2014-09-17,8.35,1,630.34,13.486
2014-09-18,8.41,1,627.66,13.6556
2014-09-19,8.45,0,625.66,13.4824
2014-09-22,8.24,0,615.8,13.5604
2014-09-23,8.14,0,613.29,13.3084
2014-09-24,7.9,0,611.93,13.2232
2014-09-25,7.76,1,610.39,13.3056
2014-09-26,8.12,0,603.59,13.386400000000002
2014-09-29,7.94,1,605.1,13.4752
2014-09-30,8.45,0,604.98,13.468799999999998
2014-10-01,8.33,0,599.78,13.4308
2014-10-02,8.33,0,598.8,13.432
2014-10-03,8.06,0,609.27,13.5008
2014-10-06,7.92,1,612.66,13.638799999999998
2014-10-07,8.02,0,611.55,13.6448
2014-10-08,7.82,1,614.42,13.8248
2014-10-09,8.02,0,614.08,13.81
2014-10-10,7.78,0,617.26,13.748399999999998
2014-10-13,7.64,0,624.34,13.6676
2014-10-14,7.56,0,617.72,13.5688
2014-10-15,7.56,0,614.22,13.53
2014-10-16,7.5,1,605.79,13.5192
2014-10-17,7.54,1,604.29,13.3736
2014-10-20,7.58,0,587.17,13.5176
2014-10-21,7.54,1,585.28,13.488
2014-10-22,7.6,0,589.24,13.4408
2014-10-23,7.56,0,600.55,13.5212
2014-10-24,7.56,0,601.59,13.412
2014-10-27,7.48,0,593.53,13.501600000000002
2014-10-28,7.48,0,591.51,13.2344
2014-10-29,7.48,0,580.8,13.2924
2014-10-30,7.42,1,583.13,13.376
2014-10-31,7.76,1,591.2,13.4448
2014-11-03,7.84,0,589.14,13.5496
2014-11-04,7.82,1,600.84,13.59
2014-11-05,7.86,1,603.15,13.612
2014-11-06,7.9,0,598.39,13.6368
2014-11-07,7.86,1,597.01,13.6272
2014-11-10,7.9,0,597.85,13.692
2014-11-11,7.86,1,602.59,13.89
2014-11-12,7.88,1,602.12,13.794
2014-11-13,7.94,1,604.23,13.7592
2014-11-14,8.06,1,604.01,13.7248
2014-11-17,8.35,1,603.16,13.6648
2014-11-18,8.65,0,600.36,13.7924
2014-11-19,8.35,1,600.93,13.8272
2014-11-20,8.55,0,594.25,13.8148
2014-11-21,8.39,1,588.35,13.856
2014-11-24,8.59,1,593.32,13.9112
2014-11-25,8.61,0,588.03,13.8348
2014-11-26,8.55,0,582.53,13.8584
2014-11-27,8.53,0,585.91,13.9596
2014-11-28,8.51,1,576.04,13.8732
2014-12-01,8.57,0,572.89,14.1108
2014-12-02,8.53,0,566.58,14.0208
2014-12-03,8.53,0,568.01,14.0552
2014-12-04,8.45,1,569.43,13.8916
2014-12-05,8.51,0,574.88,13.9548
2014-12-08,8.49,0,578.38,13.984000000000002
2014-12-09,8.29,0,578.76,13.8664
2014-12-10,8.28,0,571.68,13.5436
2014-12-11,8.1,1,555.31,13.744000000000002
2014-12-12,8.16,1,557.19,13.6612
2014-12-15,8.2,0,550.11,13.6528
2014-12-16,7.72,1,553.93,13.5804
2014-12-17,7.76,1,547.93,13.5468
2014-12-18,8.04,0,535.14,13.4884
2014-12-19,7.76,1,518.22,13.5496
2014-12-22,8.04,0,528.45,13.4552
2014-12-23,7.88,1,523.09,13.61
2014-12-24,8.04,0,537.54,13.6412
2014-12-25,8.0,1,537.88,13.7108
2014-12-26,8.06,1,539.44,13.648
2014-12-29,8.16,1,532.01,13.572
2014-12-30,8.26,1,533.37,13.5496
2014-12-31,8.31,1,532.68,13.5832
2015-01-05,8.33,1,537.57,13.8136
2015-01-06,8.35,1,545.63,13.752
2015-01-07,8.45,0,544.45,13.6948
2015-01-08,8.35,1,549.66,13.6052
2015-01-09,8.45,1,552.05,13.5572
2015-01-12,8.61,0,553.47,13.650799999999998
2015-01-13,8.61,1,569.73,13.5792
2015-01-14,8.73,1,574.32,13.6304
2015-01-15,8.93,1,580.6,13.704
2015-01-16,9.29,1,577.01,13.728
2015-01-19,9.33,0,577.74,13.8072
2015-01-20,9.27,0,574.81,13.7656
2015-01-21,9.25,0,571.51,13.806
2015-01-22,9.15,0,572.22,13.9176
2015-01-23,9.13,1,569.12,13.8816
2015-01-26,9.15,1,574.54,13.858
2015-01-27,9.25,1,582.38,13.951199999999998
2015-01-28,9.31,0,580.64,13.932
2015-01-29,9.15,1,579.3,13.8068
2015-01-30,9.25,0,583.76,13.8824
2015-02-02,9.25,1,583.28,13.99
2015-02-03,9.47,0,576.07,14.026
2015-02-04,9.45,0,570.37,13.9992
2015-02-05,9.43,0,557.47,14.024
2015-02-06,9.41,0,561.45,14.0736
2015-02-09,9.41,1,567.17,14.082
2015-02-10,9.43,1,574.13,14.0496
2015-02-11,9.61,1,573.55,13.986
2015-02-12,9.65,0,574.52,14.056
2015-02-13,9.65,0,581.76,14.0352
2015-02-24,9.65,0,584.67,14.1108
2015-02-25,9.57,0,587.24,14.0892
2015-02-26,9.45,1,596.95,14.0084
2015-02-27,9.55,0,592.66,14.1208
2015-03-02,9.55,1,596.72,14.372
2015-03-04,9.67,1,592.57,14.2376
2015-03-05,9.69,1,590.73,14.316400000000002
2015-03-06,9.73,0,600.39,14.3176
2015-03-09,9.65,0,596.91,14.2772
2015-03-10,9.59,1,593.97,14.2064
2015-03-11,9.61,1,588.44,14.2464
2015-03-12,9.63,0,589.66,14.2928
2015-03-13,9.37,1,586.54,14.418
2015-03-18,9.51,0,588.53,14.2308
2015-03-19,9.05,1,586.1,14.1156
2015-03-20,9.37,1,578.68,14.114
2015-03-23,9.43,0,573.74,13.9772
2015-03-24,9.43,0,575.44,13.958799999999998
2015-03-25,9.07,0,570.89,13.8168
2015-03-26,9.07,1,567.43,13.7436
2015-03-27,9.15,1,560.93,13.7492
2015-03-30,9.25,1,556.16,13.7104
2015-04-01,9.41,0,551.42,13.73
2015-04-02,9.41,1,545.19,13.7796
2015-04-03,9.45,0,538.91,13.7832
2015-04-06,9.31,0,546.85,13.748399999999998
2015-04-07,9.31,1,547.85,13.6704
2015-04-08,9.41,0,542.97,13.7648
2015-04-09,9.39,0,548.11,13.781199999999998
2015-04-10,9.35,0,547.72,13.8668
2015-04-13,9.15,1,550.52,13.872
2015-04-14,9.25,0,554.03,13.7552
2015-04-15,9.19,1,559.54,13.7164
2015-04-16,9.25,1,558.67,13.7836
2015-04-17,9.35,0,564.5,13.834
2015-04-20,9.25,0,568.28,13.8372
2015-04-21,9.25,0,568.32,13.7824
2015-04-22,9.17,1,565.04,13.7524
2015-04-23,9.25,1,562.24,13.8004
2015-04-24,9.27,0,562.51,13.8496
2015-04-27,9.27,0,561.25,13.862
2015-05-04,9.05,1,565.77,13.942
2015-05-05,9.35,0,562.4,13.8564
2015-05-06,9.35,0,545.08,13.9036
2015-05-07,9.35,0,552.65,13.828399999999998
2015-05-08,9.15,0,549.3,13.9136
2015-05-11,8.65,1,552.98,13.878
2015-05-12,8.75,0,554.51,13.6708
2015-05-13,8.75,1,551.67,13.6744
2015-05-14,8.85,1,544.41,13.628800000000002
2015-05-15,8.87,0,542.82,13.7156
2015-05-18,8.69,0,543.69,13.5592
2015-05-19,8.69,1,537.44,13.4228
2015-05-20,8.85,1,528.95,13.4416
2015-05-21,8.91,1,536.82,13.5984
2015-05-22,9.04,1,550.1,13.595999999999998
2015-05-25,9.22,1,552.56,13.6888
2015-05-26,9.54,1,561.82,13.9444
2015-05-27,10.2,1,563.0,13.9112
2015-05-28,10.26,0,567.2,13.9096
2015-05-29,9.68,0,566.48,14.0172
2015-06-01,9.54,0,572.97,14.0372
2015-06-02,9.35,1,569.56,14.0
2015-06-03,9.64,0,574.98,13.8748
2015-06-04,9.43,1,570.31,13.842
2015-06-08,9.45,0,567.9,13.8368
2015-06-09,9.35,0,568.99,13.9244
2015-06-10,9.33,1,579.83,13.7312
2015-06-11,9.37,1,574.47,13.6328
2015-06-12,9.47,0,574.1,13.6544
2015-06-15,9.39,0,581.05,13.53
2015-06-16,9.37,0,582.73,13.4912
2015-06-17,9.37,1,586.48,13.438
2015-06-19,9.74,0,580.35,13.4132
2015-06-22,9.33,0,578.87,13.1976
2015-06-23,9.33,1,584.7,13.1724
2015-06-24,9.51,0,594.08,13.2172
2015-06-25,9.35,1,593.07,13.3108
2015-06-26,9.49,0,590.02,13.3896
2015-06-29,9.43,0,587.99,13.3216
2015-06-30,9.43,0,581.75,13.208
2015-07-01,9.41,1,591.75,13.27
2015-07-02,9.43,0,593.05,12.8692
2015-07-03,9.33,1,591.5,13.1176
2015-07-06,9.41,0,605.7,13.0624
2015-07-07,9.37,0,616.43,13.2016
2015-07-08,9.29,0,625.22,13.2992
2015-07-09,9.29,1,630.27,13.222
2015-07-10,9.33,1,623.17,13.04
2015-07-13,9.37,0,622.1,13.202
2015-07-14,9.33,1,627.28,13.25
2015-07-15,9.37,0,634.06,13.0752
2015-07-16,9.33,1,638.69,13.1016
2015-07-17,9.37,0,630.89,13.0364
2015-07-20,9.27,1,626.9,12.674615384615386
2015-07-21,9.33,0,628.63,12.646538461538462
2015-07-22,9.2,0,620.54,12.60653846153846
2015-07-23,9.12,1,616.61,12.52576923076923
2015-07-24,9.33,0,629.85,12.561923076923078
2015-07-27,9.33,1,632.01,12.627692307692309
2015-07-28,9.43,0,631.26,12.716153846153846
2015-07-29,9.39,0,635.46,12.651153846153846
2015-07-30,9.27,1,631.47,12.492692307692309
2015-07-31,9.29,0,624.7,12.584615384615384
2015-08-03,9.29,0,626.57,12.559615384615386
2015-08-04,9.27,0,621.06,12.503461538461538
2015-08-05,9.1,1,609.47,12.565769230769233
2015-08-07,9.25,0,600.76,12.602307692307694
2015-08-10,9.1,1,607.08,12.621153846153844
2015-08-11,9.14,0,603.76,12.654230769230768
2015-08-13,9.0,0,614.53,12.573076923076922
2015-08-14,8.85,1,613.05,12.39576923076923
2015-08-17,8.91,0,594.26,12.356923076923076
2015-08-18,8.91,1,589.03,12.286153846153846
2015-08-19,8.96,0,573.15,12.267307692307693
2015-08-20,8.81,0,580.22,12.247307692307691
2015-08-21,8.54,0,577.82,12.201538461538462
2015-08-24,7.98,1,566.69,12.194230769230767
2015-08-25,8.5,0,556.3,11.811923076923078
2015-08-26,8.29,1,526.93,11.988846153846152
2015-08-27,8.69,1,529.98,11.944615384615386
2015-08-28,8.71,0,545.89,12.235384615384616
2015-08-31,8.66,0,555.81,12.199615384615385
2015-09-01,8.5,1,570.87,12.33153846153846
2015-09-03,8.64,0,564.75,12.123461538461536
2015-09-04,8.44,1,562.31,12.177692307692308
2015-09-07,8.54,1,554.3,12.343076923076923
2015-09-08,8.6,1,556.81,12.3
2015-09-09,8.69,0,554.93,12.170769230769231
2015-09-10,8.66,0,566.72,12.268846153846154
2015-09-11,8.6,0,572.34,12.081153846153846
2015-09-14,8.56,0,572.07,12.173461538461538
2015-09-15,8.56,1,566.74,11.677407407407408
2015-09-16,8.71,0,562.17,11.93
2015-09-17,8.54,0,563.27,11.885555555555555
2015-09-18,8.52,1,564.13,11.924444444444443
2015-09-21,8.6,0,562.48,12.024074074074074
2015-09-22,8.6,0,566.25,11.842222222222222
2015-09-23,8.58,0,572.12,12.007037037037035
2015-09-24,8.56,0,573.2,11.94814814814815
2015-09-25,8.52,0,572.72,12.04814814814815
2015-09-28,8.5,0,570.25,12.019629629629629
2015-09-29,8.42,1,570.38,12.015185185185183
2015-09-30,8.89,0,564.88,11.990370370370371
2015-10-01,8.79,0,561.19,12.125555555555556
2015-10-02,8.5,1,562.64,12.124814814814815
2015-10-05,8.62,0,563.54,11.937037037037037
2015-10-06,8.5,1,564.15,12.075185185185184
2015-10-07,8.6,0,570.0,11.535714285714286
2015-10-08,8.5,0,581.29,11.598928571428573
2015-10-09,8.46,0,579.57,11.508928571428571
2015-10-12,8.44,1,586.78,11.593214285714286
2015-10-13,8.69,0,588.02,11.456785714285717
2015-10-14,8.5,1,592.1,11.583571428571428
2015-10-15,8.6,0,590.84,11.611428571428572
2015-10-16,8.46,1,589.98,11.548928571428572
2015-10-19,8.5,1,592.4,11.49464285714286
2015-10-20,8.56,0,593.02,11.441071428571428
2015-10-21,8.56,0,594.61,11.933214285714286
2015-10-22,8.56,0,590.45,11.984285714285717
2015-10-23,8.56,1,590.24,11.965714285714286
2015-10-26,8.6,0,595.08,11.941785714285714
2015-10-27,8.6,0,601.74,12.037857142857144
2015-10-28,8.54,1,598.61,12.05714285714286
2015-10-29,8.91,0,598.44,11.906785714285714
2015-10-30,8.66,0,596.24,12.120357142857143
2015-11-03,8.6,0,605.2,12.118214285714286
2015-11-04,8.5,0,607.37,12.030714285714286
2015-11-05,8.4,1,611.71,12.002857142857142
2015-11-06,8.5,0,610.6,12.009642857142856
2015-11-09,8.37,0,615.18,12.083214285714286
2015-11-10,8.33,0,612.36,12.059285714285716
2015-11-11,8.31,1,610.66,12.001071428571429
2015-11-12,8.35,0,605.27,11.944285714285714
2015-11-13,8.29,0,603.53,11.879642857142857
2015-11-16,8.17,0,605.58,11.815357142857142
2015-11-17,8.17,0,611.27,11.7775
2015-11-18,8.17,0,609.21,11.995714285714286
2015-11-19,8.17,0,605.05,11.964285714285714
2015-11-20,8.15,0,603.34,12.045
2015-11-23,8.08,0,601.9,12.383448275862069
2015-11-24,8.04,0,604.46,12.316896551724138
2015-11-25,8.04,0,599.99,12.327586206896552
2015-11-26,7.88,1,593.83,12.352758620689656
2015-11-27,7.9,1,595.7,12.328275862068963
2015-12-01,7.98,0,590.4,12.461724137931034
2015-12-02,7.98,0,582.86,12.338275862068963
2015-12-03,7.69,1,570.41,12.166896551724138
2015-12-04,7.88,1,574.42,12.134827586206896
2015-12-07,8.25,0,574.38,12.175517241379309
2015-12-08,8.08,0,571.62,11.845862068965516
2015-12-09,7.88,0,563.62,11.73448275862069
2015-12-10,7.79,0,574.15,11.759655172413792
2015-12-11,7.79,1,565.2,11.79896551724138
2015-12-14,7.98,0,561.04,11.853103448275862
2015-12-15,7.77,1,563.43,12.02344827586207
2015-12-16,7.79,0,562.22,12.129655172413791
2015-12-17,7.79,1,568.0,12.097241379310343
2015-12-18,7.88,0,572.55,12.148275862068964
2015-12-21,7.67,1,577.11,12.132068965517242
2015-12-22,7.96,0,568.18,12.12241379310345
2015-12-23,7.88,0,566.9,11.977241379310344
2015-12-24,7.86,0,566.35,11.989655172413793
2015-12-25,7.71,0,564.27,11.99206896551724
2015-12-28,7.67,1,566.17,12.28551724137931
2015-12-29,7.77,1,567.67,12.28758620689655
2015-12-30,7.88,0,569.9,12.266896551724138
2015-12-31,7.77,0,576.29,12.390344827586206
2016-01-04,7.67,1,579.45,12.28551724137931
2016-01-05,7.69,1,579.03,12.237931034482758
2016-01-06,7.73,0,574.41,12.070689655172414
2016-01-07,7.67,1,569.94,12.05448275862069
2016-01-08,7.69,1,574.57,11.917241379310346
2016-01-11,7.84,0,565.36,11.927241379310344
2016-01-12,7.84,0,560.05,11.900689655172414
2016-01-13,7.77,0,557.87,12.050689655172413
2016-01-14,7.67,0,564.26,12.040344827586209
2016-01-15,7.67,0,560.37,12.025172413793104
2016-01-18,7.65,0,553.03,11.959655172413791
2016-01-19,7.63,0,543.04,11.682758620689656
2016-01-20,7.61,1,526.37,11.706551724137933
2016-01-21,7.9,0,535.77,11.808275862068966
2016-01-22,7.9,0,529.44,11.736896551724138
2016-01-25,7.82,0,521.88,11.754827586206895
2016-01-26,7.82,0,522.24,11.903448275862068
2016-01-27,7.82,0,542.35,11.908620689655171
2016-01-28,7.82,0,537.73,11.97448275862069
2016-01-29,7.82,0,542.69,11.95896551724138
2016-02-01,7.82,0,539.47,12.154137931034484
2016-02-02,7.82,0,545.25,12.297586206896552
2016-02-03,7.82,0,540.56,12.43448275862069
2016-02-04,7.79,1,536.45,12.613793103448277
2016-02-05,7.88,0,539.07,12.602758620689656
2016-02-15,7.88,1,542.15,12.567241379310344
2016-02-16,8.27,1,544.75,12.633448275862069
2016-02-17,8.29,0,543.79,12.782758620689656
2016-02-18,8.29,1,548.05,12.832758620689654
2016-02-22,8.5,1,547.05,12.925862068965518
2016-02-23,8.73,1,552.49,13.078620689655173
2016-02-24,8.81,1,560.71,13.185172413793104
2016-02-25,8.87,0,561.28,13.173793103448276
2016-02-26,8.71,1,568.04,13.108965517241378
2016-02-29,9.12,0,562.82,13.160689655172416
2016-03-01,9.12,0,566.11,13.597586206896551
2016-03-02,9.1,0,559.37,13.640344827586206
2016-03-03,8.89,1,561.56,13.80793103448276
2016-03-04,9.04,0,570.18,13.812413793103447
2016-03-07,8.91,0,570.39,13.853793103448275
2016-03-08,8.91,1,573.65,13.847931034482755
2016-03-09,8.93,1,576.2,13.960689655172414
2016-03-10,9.33,1,574.71,13.829310344827586
2016-03-11,9.74,1,571.71,13.912413793103449
2016-03-14,10.36,1,575.91,13.861379310344828
2016-03-15,10.47,0,577.26,13.928620689655173
2016-03-16,10.3,0,577.98,13.951379310344828
2016-03-17,10.05,0,574.04,13.842758620689654
2016-03-18,9.62,0,577.07,13.970344827586208
2016-03-22,9.41,1,579.26,13.890344827586206
2016-03-24,9.43,1,575.82,13.772413793103448
2016-03-25,9.54,1,570.91,13.955862068965516
2016-03-28,9.95,0,570.66,13.828620689655173
2016-03-30,9.89,0,572.08,14.10344827586207
2016-04-01,9.81,0,575.72,14.296206896551723
2016-04-04,9.74,0,569.91,14.08758620689655
2016-04-05,9.54,1,558.43,14.083793103448276
2016-04-06,9.7,1,555.82,14.151379310344828
2016-04-07,10.05,1,560.32,14.345172413793104
2016-04-11,10.36,0,567.79,14.312758620689657
2016-04-12,10.36,0,571.6,14.510689655172412
2016-04-13,10.34,0,579.27,14.481724137931035
2016-04-14,10.26,1,579.84,14.540344827586209
2016-04-15,10.47,0,578.02,14.594827586206897
2016-04-20,10.03,1,579.49,14.483793103448276
2016-04-21,10.26,0,579.86,14.452413793103448
2016-04-22,10.26,0,568.03,14.361724137931034
2016-04-25,10.12,0,575.73,14.41344827586207
2016-04-26,10.05,0,592.48,14.359655172413794
2016-04-27,10.01,0,591.58,14.370344827586209
2016-04-28,9.89,0,598.48,14.506551724137932
2016-04-29,9.76,0,593.96,14.549655172413791
2016-05-04,9.62,1,591.67,14.382413793103447
2016-05-05,9.66,1,598.37,14.344827586206897
2016-05-06,9.7,0,599.07,14.319310344827588
2016-05-09,9.64,0,601.51,14.303448275862069
2016-05-11,9.51,1,606.52,14.419310344827586
2016-05-12,9.54,0,603.85,14.23448275862069
2016-05-13,9.54,1,614.06,14.267586206896553
2016-05-16,9.74,0,612.12,14.320689655172414
2016-05-17,9.68,0,610.82,14.322413793103449
2016-05-18,9.56,1,615.78,14.183103448275862
2016-05-19,9.71,0,624.75,14.138620689655172
2016-05-20,9.47,0,622.45,14.236896551724138
2016-05-23,9.1,0,619.2,14.274482758620689
2016-05-24,9.1,0,614.81,14.275862068965518
2016-05-25,9.08,0,611.03,14.445172413793104
2016-05-26,8.99,0,611.62,14.619655172413792
2016-05-27,8.93,0,611.89,14.571379310344827
2016-05-30,8.88,0,604.34,14.527241379310343
2016-05-31,8.88,0,608.11,14.471724137931036
2016-06-01,8.73,1,614.5,14.472413793103447
2016-06-02,8.88,1,618.44,14.569655172413793
2016-06-03,9.08,0,619.86,14.530689655172411
2016-06-06,9.06,0,623.37,14.67448275862069
2016-06-07,9.06,0,621.88,14.78793103448276
2016-06-08,9.06,1,620.05,14.725862068965515
2016-06-10,9.23,1,624.65,14.91793103448276
2016-06-13,9.43,1,627.87,15.451724137931036
2016-06-14,9.49,1,629.84,15.513103448275862
2016-06-15,9.75,0,623.58,15.77
2016-06-16,9.75,1,625.43,15.984137931034484
2016-06-17,9.9,0,627.02,16.22689655172414
2016-06-20,9.62,0,625.11,16.077241379310344
2016-06-21,9.58,0,619.25,15.995862068965517
2016-06-22,9.51,1,626.46,16.149655172413794
2016-06-23,9.79,0,628.0,16.545862068965516
2016-06-24,9.58,0,626.41,17.103448275862068
2016-06-27,9.53,0,632.27,16.74206896551724
2016-06-28,9.53,0,620.77,16.61310344827586
2016-06-29,9.3,1,621.27,16.763103448275864
2016-06-30,9.71,0,622.2,16.95137931034483
2016-07-01,9.71,0,630.12,17.19344827586207
2016-07-04,9.64,0,632.26,17.24896551724138
2016-07-05,9.53,1,640.3,17.52758620689655
2016-07-06,9.82,1,647.96,17.40344827586207
2016-07-07,10.49,1,650.88,17.452068965517242
2016-07-08,11.16,1,649.46,17.841379310344827
2016-07-11,11.59,0,661.12,17.99206896551724
2016-07-12,11.49,0,658.68,17.759655172413794
2016-07-13,11.49,0,652.26,17.682758620689654
2016-07-14,10.84,0,658.9,17.458275862068966
2016-07-15,10.73,1,675.12,17.20241379310345
2016-07-18,11.27,0,666.69,16.990689655172414
2016-07-19,10.94,1,664.56,17.05793103448276
2016-07-20,11.16,0,673.5,17.102413793103448
2016-07-21,11.05,0,667.76,17.064827586206896
2016-07-22,10.73,1,660.26,16.85551724137931
2016-07-25,10.94,0,659.57,16.642758620689655
2016-07-26,10.94,0,649.87,16.719310344827587
2016-07-27,10.94,0,649.3,16.674827586206895
2016-07-28,10.84,1,648.59,16.765172413793103
2016-07-29,10.94,0,656.11,16.900000000000002
2016-08-01,10.94,0,657.14,16.969655172413795
2016-08-02,10.73,0,652.23,16.877586206896552
2016-08-03,10.68,0,648.38,16.63448275862069
2016-08-04,10.62,0,636.05,16.56
2016-08-05,10.62,1,631.61,16.817241379310346
2016-08-08,10.66,0,631.94,16.642068965517243
2016-08-09,10.66,1,627.39,16.61551724137931
2016-08-10,11.38,1,629.46,16.872068965517244
2016-08-11,11.49,0,637.34,16.925862068965518
2016-08-12,11.38,1,648.33,17.180689655172415
2016-08-15,11.81,1,660.24,16.344137931034485
2016-08-16,12.57,1,655.71,17.349310344827586
2016-08-17,12.89,0,659.47,17.780689655172413
2016-08-18,12.68,0,658.11,17.99310344827586
2016-08-19,12.24,1,660.51,17.965862068965517
2016-08-22,13.0,1,660.65,17.60965517241379
2016-08-23,13.33,0,662.28,17.516896551724138
2016-08-24,12.89,0,657.68,17.565172413793103
2016-08-25,12.89,1,659.16,17.452068965517242
2016-08-26,13.0,0,660.77,17.44310344827586
2016-08-29,12.79,1,658.5,17.387241379310343
2016-08-30,13.11,1,667.75,17.27
2016-08-31,13.54,1,669.44,17.45310344827586
2016-09-01,13.65,1,672.67,17.70413793103448
2016-09-05,13.98,0,674.63,17.79551724137931
2016-09-06,13.22,1,669.19,17.728275862068966
2016-09-07,13.65,0,664.55,17.601724137931033
2016-09-08,13.33,0,663.9,18.0
2016-09-09,13.33,0,661.28,18.25689655172414
